,Latitude,Longitude,Name,Rating,Site Name,count of
1013,41.86,-87.67,71 W Monroe,NAN,The Illinois Medical District,20
1014,41.86,-87.67,Smith & Wollensky - Chicago,4.3,The Illinois Medical District,20
1015,41.86,-87.67,RPM Steak,4.6,The Illinois Medical District,20
1016,41.86,-87.67,Bandera,4.4,The Illinois Medical District,20
1017,41.86,-87.67,Pierrot Gourmet at The Peninsula,4.6,The Illinois Medical District,20
1018,41.86,-87.67,Alinea,4.6,The Illinois Medical District,20
1019,41.86,-87.67,Cocula Restaurant,3.7,The Illinois Medical District,20
1020,41.86,-87.67,Roister Restaurant,4.5,The Illinois Medical District,20
1021,41.85,-87.66,avec Restaurant,4.6,The 78,20
1022,41.85,-87.66,Wildfire Chicago,4.4,The 78,20
1023,41.85,-87.66,Frontera Grill,4.4,The 78,20
1024,41.85,-87.66,Gibsons Bar & Steakhouse,4.6,The 78,20
1025,41.85,-87.66,The Purple Pig,4.5,The 78,20
1026,41.85,-87.66,Italian Village,4.2,The 78,20
1027,41.85,-87.66,Mexique,4.6,The 78,20
1028,41.85,-87.66,Next,4.7,The 78,20
1029,41.85,-87.66,Ditka's Restaurant Chicago,4.3,The 78,20
1030,41.85,-87.66,RL Restaurant,4.2,The 78,20
1031,41.85,-87.66,Monteverde Restaurant & Pastificio,4.7,The 78,20
1032,41.85,-87.66,71 W Monroe,NAN,The 78,20
1033,41.85,-87.66,Smith & Wollensky - Chicago,4.3,The 78,20
1034,41.85,-87.66,Cafe Ba-Ba-Reeba!,4.5,The 78,20
1035,41.85,-87.66,RPM Steak,4.6,The 78,20
1036,41.85,-87.66,Bandera,4.4,The 78,20
1037,41.85,-87.66,Pierrot Gourmet at The Peninsula,4.6,The 78,20
1038,41.85,-87.66,Alinea,4.6,The 78,20
1039,41.85,-87.66,Cocula Restaurant,3.7,The 78,20
1040,41.85,-87.66,Roister Restaurant,4.5,The 78,20
1041,41.83,-87.6,Wildfire Chicago,4.4,Burnham Lakefront,20
1042,41.83,-87.6,Gibsons Bar & Steakhouse,4.6,Burnham Lakefront,20
1043,41.83,-87.6,The Purple Pig,4.5,Burnham Lakefront,20
1044,41.83,-87.6,Italian Village,4.2,Burnham Lakefront,20
1045,41.83,-87.6,Mexique,4.6,Burnham Lakefront,20
1046,41.83,-87.6,avec Restaurant,4.6,Burnham Lakefront,20
1047,41.83,-87.6,Next,4.7,Burnham Lakefront,20
1048,41.83,-87.6,Ditka's Restaurant Chicago,4.3,Burnham Lakefront,20
1049,41.83,-87.6,RL Restaurant,4.2,Burnham Lakefront,20
1050,41.83,-87.6,Monteverde Restaurant & Pastificio,4.7,Burnham Lakefront,20
1051,41.83,-87.6,71 W Monroe,NAN,Burnham Lakefront,20
1052,41.83,-87.6,Smith & Wollensky - Chicago,4.3,Burnham Lakefront,20
1053,41.83,-87.6,RPM Steak,4.6,Burnham Lakefront,20
1054,41.83,-87.6,Bandera,4.4,Burnham Lakefront,20
1055,41.83,-87.6,Pierrot Gourmet at The Peninsula,4.6,Burnham Lakefront,20
1056,41.83,-87.6,Frontera Grill,4.4,Burnham Lakefront,20
1057,41.83,-87.6,SUBWAY®Restaurants,3.6,Burnham Lakefront,20
1058,41.83,-87.6,SUBWAY®Restaurants,2.9,Burnham Lakefront,20
1059,41.83,-87.6,Roister Restaurant,4.5,Burnham Lakefront,20
1060,41.83,-87.6,Topolobampo,4.3,Burnham Lakefront,20
1061,35.9,-78.87,Brigs at the Park Restaurant,4.5,Research Triangle Park,20
1062,35.9,-78.87,Harvest 18 Restaurant,4.4,Research Triangle Park,20
1063,35.9,-78.87,Pulcinella's Italian Restaurant,4.3,Research Triangle Park,20
1064,35.9,-78.87,Maggiano's Little Italy,4.1,Research Triangle Park,20
1065,35.9,-78.87,Tonali Restaurant,4.5,Research Triangle Park,20
1066,35.9,-78.87,Seasons Restaurant,3,Research Triangle Park,20
1067,35.9,-78.87,Yamazushi Japanese Restaurant,4.6,Research Triangle Park,20
1068,35.9,-78.87,Uriel's Jamaican Restaurant,5,Research Triangle Park,20
1069,35.9,-78.87,The Melting Pot,4,Research Triangle Park,20
1070,35.9,-78.87,Arby's,4,Research Triangle Park,20
1071,35.9,-78.87,Kurama Japanese Seafood,4.2,Research Triangle Park,20
1072,35.9,-78.87,Page Road Grill,4.3,Research Triangle Park,20
1073,35.9,-78.87,P.F. Chang's,3.8,Research Triangle Park,20
1074,35.9,-78.87,Chili's Grill & Bar,3.6,Research Triangle Park,20
1075,35.9,-78.87,Ruth's Chris Steak House - Durham,4.1,Research Triangle Park,20
1076,35.9,-78.87,Piper's In the Park,4.7,Research Triangle Park,20
1077,35.9,-78.87,Firebirds Wood Fired Grill,4.1,Research Triangle Park,20
1078,35.9,-78.87,O'Charley’s Restaurant & Bar,3.5,Research Triangle Park,20
1079,35.9,-78.87,The Cheesecake Factory,3.8,Research Triangle Park,20
1080,35.9,-78.87,Popeyes Louisiana Kitchen,5,Research Triangle Park,20
1081,35.85,-79.08,Guanajuato Mexican Restaurant,4.3,Chatham Park,20
1082,35.85,-79.08,Elements Restaurant,4.4,Chatham Park,20
1083,35.85,-79.08,Lantern,4.4,Chatham Park,20
1084,35.85,-79.08,Top of the Hill Restaurant & Brewery,4,Chatham Park,20
1085,35.85,-79.08,Spanky's Restaurant & Bar,4.1,Chatham Park,20
1086,35.85,-79.08,Lotsa Stone Fired Pizza,4.2,Chatham Park,20
1087,35.85,-79.08,Monterrey Mexican Restaurant,4.5,Chatham Park,20
1088,35.85,-79.08,Talullas,4.4,Chatham Park,20
1089,35.85,-79.08,Flair Restaurant & Wine bar,4.5,Chatham Park,20
1090,35.85,-79.08,Buns,4.4,Chatham Park,20
1091,35.85,-79.08,SUBWAY®Restaurants,4,Chatham Park,20
1092,35.85,-79.08,Wings Over Chapel Hill,3.8,Chatham Park,20
1093,35.85,-79.08,Cosmic Cantina,4.3,Chatham Park,20
1094,35.85,-79.08,Carolina Brewery,4,Chatham Park,20
1095,35.85,-79.08,Jujube,4.2,Chatham Park,20
1096,35.85,-79.08,Glasshalfull,4.6,Chatham Park,20
1097,35.85,-79.08,Raaga,4,Chatham Park,20
1098,35.85,-79.08,411 West Italian Cafe,4.2,Chatham Park,20
1099,35.85,-79.08,Town Hall Grill,3.9,Chatham Park,20
1100,35.85,-79.08,Crook's Corner,4.2,Chatham Park,20
1101,35.77,-78.64,The Cowfish Sushi Burger Bar,4.5,Warehouse District,20
1102,35.77,-78.64,Shish Kabob,4,Warehouse District,20
1103,35.77,-78.64,The Capital Grille,4.5,Warehouse District,20
1104,35.77,-78.64,Glenwood Grill,4.4,Warehouse District,20
1105,35.77,-78.64,Brewery Bhavana,4.6,Warehouse District,20
1106,35.77,-78.64,Mellow Mushroom,4.4,Warehouse District,20
1107,35.77,-78.64,B.GOOD,3.8,Warehouse District,20
1108,35.77,-78.64,B.GOOD,4,Warehouse District,20
1109,35.77,-78.64,Snoopy's Hot Dogs & More,4.5,Warehouse District,20
1110,35.77,-78.64,Snoopy's Hot Dogs & More,4.3,Warehouse District,20
1111,35.77,-78.64,Sitti,4.5,Warehouse District,20
1112,35.77,-78.64,Sullivan's Steakhouse,4.4,Warehouse District,20
1113,35.77,-78.64,Bida Manda Laotian Restaurant and Bar,4.7,Warehouse District,20
1114,35.77,-78.64,Second Empire Restaurant and Tavern,4.6,Warehouse District,20
1115,35.77,-78.64,Big Ed’s City Market Restaurant,4.6,Warehouse District,20
1116,35.77,-78.64,Gravy,4.3,Warehouse District,20
1117,35.77,-78.64,Midtown Grille,4,Warehouse District,20
1118,35.77,-78.64,Mia Francesca,4,Warehouse District,20
1119,35.77,-78.64,Tupelo Honey,4.2,Warehouse District,20
1120,35.77,-78.64,P.F. Chang's,4,Warehouse District,20
1121,33.7615,-84.3856,STK Atlanta,3.9,Downtown Atlanta,20
1122,33.7615,-84.3856,Park 75,4.7,Downtown Atlanta,20
1123,33.7615,-84.3856,Six Feet Under Pub & Fish House,4.3,Downtown Atlanta,20
1124,33.7615,-84.3856,Home grown GA Restaurant,4.7,Downtown Atlanta,20
1125,33.7615,-84.3856,Restaurant Eugene,4.4,Downtown Atlanta,20
1126,33.7615,-84.3856,Livingston,3.9,Downtown Atlanta,20
1127,33.7615,-84.3856,Murphy's Restaurant,4.4,Downtown Atlanta,20
1128,33.7615,-84.3856,Polaris,4.3,Downtown Atlanta,20
1129,33.7615,-84.3856,Barcelona Wine Bar Inman Park,4.4,Downtown Atlanta,20
1130,33.7615,-84.3856,Six Feet Under Pub & Fish House,4.3,Downtown Atlanta,20
1131,33.7615,-84.3856,McCormick & Schmick's Seafood & Steaks,3.7,Downtown Atlanta,20
1132,33.7615,-84.3856,SUBWAY®Restaurants,5,Downtown Atlanta,20
1133,33.7615,-84.3856,SUBWAY®Restaurants,3,Downtown Atlanta,20
1134,33.7615,-84.3856,SUBWAY®Restaurants,3.1,Downtown Atlanta,20
1135,33.7615,-84.3856,SUBWAY®Restaurants,2.8,Downtown Atlanta,20
1136,33.7615,-84.3856,SUBWAY®Restaurants,3.2,Downtown Atlanta,20
1137,33.7615,-84.3856,La Parrilla Mexican Restaurant,4.2,Downtown Atlanta,20
1138,33.7615,-84.3856,Golden Buddha Restaurant,4.2,Downtown Atlanta,20
1139,33.7615,-84.3856,Wisteria,4.4,Downtown Atlanta,20
1140,33.7615,-84.3856,IKEA Atlanta Restaurant,3.1,Downtown Atlanta,20
1141,34.5129,-93.0431,Olive Garden Italian Restaurant,4.2,Midtown,20
1142,34.5129,-93.0431,The Avenue Restaurant At The Waters Hotel,4.5,Midtown,20
1143,34.5129,-93.0431,Trejo's Mexican Restaurant,4.3,Midtown,20
1144,34.5129,-93.0431,McClard's Bar-B-Q Restaurant,4.3,Midtown,20
1145,34.5129,-93.0431,J & S Italian Villa Restaurant & Bar,4.3,Midtown,20
1146,34.5129,-93.0431,Rolando's Restaurante,4.2,Midtown,20
1147,34.5129,-93.0431,The Pancake Shop,4.4,Midtown,20
1148,34.5129,-93.0431,Pho Hoang My - Vietnamese Food and Coffee,4.8,Midtown,20
1149,34.5129,-93.0431,Purple Cow,4.3,Midtown,20
1150,34.5129,-93.0431,Chick-fil-A,4.6,Midtown,20
1151,34.5129,-93.0431,The Next Level Kitchen,4.8,Midtown,20
1152,34.5129,-93.0431,Chili's Grill & Bar,4.2,Midtown,20
1153,34.5129,-93.0431,Cicis,3.9,Midtown,20
1154,34.5129,-93.0431,Trejo's Mexican Restaurant,4.3,Midtown,20
1155,34.5129,-93.0431,Via Roma Italian Restaurant,4.2,Midtown,20
1156,34.5129,-93.0431,Outback Steakhouse,3.9,Midtown,20
1157,34.5129,-93.0431,LongHorn Steakhouse,4.3,Midtown,20
1158,34.5129,-93.0431,On The Border Mexican Grill & Cantina,3.9,Midtown,20
1159,34.5129,-93.0431,SUBWAY®Restaurants,3.7,Midtown,20
1160,34.5129,-93.0431,SUBWAY®Restaurants,4,Midtown,20
1161,33.904,-84.2843,Fogo de Chão Brazilian Steakhouse,4.7,Former GM plant,20
1162,33.904,-84.2843,The Palm Atlanta,4.1,Former GM plant,20
1163,33.904,-84.2843,The Lions Restaurant and Hookha Lounge,4.4,Former GM plant,20
1164,33.904,-84.2843,Ethiopian Restaurant,4,Former GM plant,20
1165,33.904,-84.2843,SUBWAY®Restaurants,3.1,Former GM plant,20
1166,33.904,-84.2843,SUBWAY®Restaurants,3.2,Former GM plant,20
1167,33.904,-84.2843,SUBWAY®Restaurants,2.2,Former GM plant,20
1168,33.904,-84.2843,Martin's Restaurant - Norcross Location,4,Former GM plant,20
1169,33.904,-84.2843,SUBWAY®Restaurants,4,Former GM plant,20
1170,33.904,-84.2843,SUBWAY®Restaurants,4.1,Former GM plant,20
1171,33.904,-84.2843,kokorico restaurant and lounge,4.7,Former GM plant,20
1172,33.904,-84.2843,Beijing House Restaurant,5,Former GM plant,20
1173,33.904,-84.2843,Taaj Market & Restaurant,4.3,Former GM plant,20
1174,33.904,-84.2843,August Moon Restaurant,1,Former GM plant,20
1175,33.904,-84.2843,Marc Anthony's Restaurant,4,Former GM plant,20
1176,33.904,-84.2843,Dresden Restaurant Row,NAN,Former GM plant,20
1177,33.904,-84.2843,Onion Bay Mexican Restaurant,4,Former GM plant,20
1178,33.904,-84.2843,Restaurant Eqp Professionals,NAN,Former GM plant,20
1179,33.904,-84.2843,Chang restaurant,NAN,Former GM plant,20
1180,33.904,-84.2843,Pollo Norteno,3.1,Former GM plant,20
1181,33.9133,-84.3888,Tupelo Honey Cafe,4.1,The High Street Site,20
1182,33.9133,-84.3888,Uncle Julio's Mexican From Scratch,3.8,The High Street Site,20
1183,33.9133,-84.3888,Loving Hut Sandy Springs,4.2,The High Street Site,20
1184,33.9133,-84.3888,Kaiser's Chophouse,4.5,The High Street Site,20
1185,33.9133,-84.3888,Cafe Sunflower Sandy Springs,4.4,The High Street Site,20
1186,33.9133,-84.3888,Blue Moon Pizza Sandy Springs,4.4,The High Street Site,20
1187,33.9133,-84.3888,Hammocks Trading Company,4.1,The High Street Site,20
1188,33.9133,-84.3888,Under The Cork Tree,4.5,The High Street Site,20
1189,33.9133,-84.3888,Nori Nori,4.4,The High Street Site,20
1190,33.9133,-84.3888,Hearth Pizza Tavern,4.5,The High Street Site,20
1191,33.9133,-84.3888,JINYA Ramen Bar,4.6,The High Street Site,20
1192,33.9133,-84.3888,The Greater Good BBQ,4.4,The High Street Site,20
1193,33.9133,-84.3888,Zafron Restaurant,4.3,The High Street Site,20
1194,33.9133,-84.3888,Mellow Mushroom,4.3,The High Street Site,20
1195,33.9133,-84.3888,Dantanna's,4,The High Street Site,20
1196,33.9133,-84.3888,"Blue Grotto Sushi, Tapas & Bar",4.6,The High Street Site,20
1197,33.9133,-84.3888,Boston Market,3.9,The High Street Site,20
1198,33.9133,-84.3888,Dantanna's,3.9,The High Street Site,20
1199,33.9133,-84.3888,Vinny's N.Y. Pizza & Grill - Sandy Springs,4.2,The High Street Site,20
1200,33.9133,-84.3888,5 Seasons Brewing Co,4.1,The High Street Site,20
1201,30.2586,-97.7444,Eddie V's Prime Seafood,4.6,American-Statesman ,20
1202,30.2586,-97.7444,Threadgill's,3.7,American-Statesman ,20
1203,30.2586,-97.7444,Trudy's Texas Star,4.2,American-Statesman ,20
1204,30.2586,-97.7444,Frank,3.5,American-Statesman ,20
1205,30.2586,-97.7444,Roaring Fork,4.2,American-Statesman ,20
1206,30.2586,-97.7444,Uchi,4.6,American-Statesman ,20
1207,30.2586,-97.7444,Hill's Cafe,4.1,American-Statesman ,20
1208,30.2586,-97.7444,Franklin Barbecue,4.7,American-Statesman ,20
1209,30.2586,-97.7444,Trudy's South Star,4.1,American-Statesman ,20
1210,30.2586,-97.7444,Frank,4.2,American-Statesman ,20
1211,30.2586,-97.7444,Jacoby's Restaurant & Mercantile,4.3,American-Statesman ,20
1212,30.2586,-97.7444,Mattie's,3.9,American-Statesman ,20
1213,30.2586,-97.7444,TRIO Restaurant,4.3,American-Statesman ,20
1214,30.2586,-97.7444,Odd Duck,4.6,American-Statesman ,20
1215,30.2586,-97.7444,The Backspace,4.4,American-Statesman ,20
1216,30.2586,-97.7444,Patrizi's,4.8,American-Statesman ,20
1217,30.2586,-97.7444,III Forks,4.4,American-Statesman ,20
1218,30.2586,-97.7444,Uncle Julio's,4,American-Statesman ,20
1219,30.2586,-97.7444,Barbecue Restaurant,5,American-Statesman ,20
1220,30.2586,-97.7444,Vietnamese Restaurant,5,American-Statesman ,20
1221,30.2714,-97.6647,Eddie V's Prime Seafood,4.6,Eightfold,20
1222,30.2714,-97.6647,Threadgill's,3.7,Eightfold,20
1223,30.2714,-97.6647,Trudy's Texas Star,4.2,Eightfold,20
1224,30.2714,-97.6647,Frank,3.5,Eightfold,20
1225,30.2714,-97.6647,Roaring Fork,4.2,Eightfold,20
1226,30.2714,-97.6647,Franklin Barbecue,4.7,Eightfold,20
1227,30.2714,-97.6647,Jacoby's Restaurant & Mercantile,4.3,Eightfold,20
1228,30.2714,-97.6647,TRIO Restaurant,4.3,Eightfold,20
1229,30.2714,-97.6647,The Backspace,4.4,Eightfold,20
1230,30.2714,-97.6647,Frank,4.2,Eightfold,20
1231,30.2714,-97.6647,Patrizi's,4.8,Eightfold,20
1232,30.2714,-97.6647,III Forks,4.4,Eightfold,20
1233,30.2714,-97.6647,Uncle Julio's,4,Eightfold,20
1234,30.2714,-97.6647,Barbecue Restaurant,5,Eightfold,20
1235,30.2714,-97.6647,Vietnamese Restaurant,5,Eightfold,20
1236,30.2714,-97.6647,Kim Phung Restaurant - Riverside,4.4,Eightfold,20
1237,30.2714,-97.6647,shalemar restaurant,NAN,Eightfold,20
1238,30.2714,-97.6647,El Michoacano Mexican Restaurant,4,Eightfold,20
1239,30.2714,-97.6647,Caroline Restaurant,4,Eightfold,20
1240,30.2714,-97.6647,Wilder Wood Restaurant and Bar,4.2,Eightfold,20
1241,30.199,-97.8276,Frank,4.2,Former 3M site,20
1242,30.199,-97.8276,Threadgill's,3.7,Former 3M site,20
1243,30.199,-97.8276,III Forks,4.4,Former 3M site,20
1244,30.199,-97.8276,Trudy's South Star,4.1,Former 3M site,20
1245,30.199,-97.8276,Uchi,4.6,Former 3M site,20
1246,30.199,-97.8276,Flores Mexican Restaurant,4.2,Former 3M site,20
1247,30.199,-97.8276,Hill's Cafe,4.1,Former 3M site,20
1248,30.199,-97.8276,Mattie's,3.9,Former 3M site,20
1249,30.199,-97.8276,Manuel's Downtown Mexican Restaurant,3.9,Former 3M site,20
1250,30.199,-97.8276,SUBWAY®Restaurants,3.2,Former 3M site,20
1251,30.199,-97.8276,Casa Garcia's Corporate Office,3,Former 3M site,20
1252,30.199,-97.8276,SUBWAY RESTAURANT,4.1,Former 3M site,20
1253,30.199,-97.8276,dine restaurant & bar,3.4,Former 3M site,20
1254,30.199,-97.8276,Papalote Taco House,4.6,Former 3M site,20
1255,30.199,-97.8276,Papalote Taco House,4.5,Former 3M site,20
1256,30.199,-97.8276,Trace,3.9,Former 3M site,20
1257,30.199,-97.8276,Odd Duck,4.6,Former 3M site,20
1258,30.199,-97.8276,Lucy's Fried Chicken,4.3,Former 3M site,20
1259,30.199,-97.8276,Jason's Deli,4.1,Former 3M site,20
1260,30.199,-97.8276,Popeyes Louisiana Kitchen,3.1,Former 3M site,20
1261,30.4015,-97.7268,Trudy's North Star,3.9,The Domain,20
1262,30.4015,-97.7268,Roaring Fork,4.4,The Domain,20
1263,30.4015,-97.7268,North Italia,4.2,The Domain,20
1264,30.4015,-97.7268,Threadgill's Old #1,4.2,The Domain,20
1265,30.4015,-97.7268,Buca di Beppo Italian Restaurant,3.9,The Domain,20
1266,30.4015,-97.7268,Jim's Restaurant,4.3,The Domain,20
1267,30.4015,-97.7268,African Market/Nigerian Restaurant,4.3,The Domain,20
1268,30.4015,-97.7268,2nd Gen Restaurant,NAN,The Domain,20
1269,30.4015,-97.7268,Buca di Beppo Italian Restaurant,2.9,The Domain,20
1270,30.4015,-97.7268,SUBWAY,3.4,The Domain,20
1271,30.4015,-97.7268,Baghdadi Restaurant,4.2,The Domain,20
1272,30.4015,-97.7268,Papalote Taco House,4.4,The Domain,20
1273,30.4015,-97.7268,Arby's,4.6,The Domain,20
1274,30.4015,-97.7268,Culver's,4.4,The Domain,20
1275,30.4015,-97.7268,Carrabba's Italian Grill,4,The Domain,20
1276,30.4015,-97.7268,Jason's Deli,4.1,The Domain,20
1277,30.4015,-97.7268,IHOP,3.7,The Domain,20
1278,30.4015,-97.7268,California Pizza Kitchen at The Domain,3.9,The Domain,20
1279,30.4015,-97.7268,Kona Grill - Austin,3.8,The Domain,20
1280,30.4015,-97.7268,Applebee’s Grill + Bar,3.6,The Domain,20
1281,30.4014,-97.7147,Trudy's North Star,3.9,Bardmoor Campus,20
1282,30.4014,-97.7147,Roaring Fork,4.4,Bardmoor Campus,20
1283,30.4014,-97.7147,North Italia,4.2,Bardmoor Campus,20
1284,30.4014,-97.7147,Buca di Beppo Italian Restaurant,3.9,Bardmoor Campus,20
1285,30.4014,-97.7147,Jim's Restaurant,4.3,Bardmoor Campus,20
1286,30.4014,-97.7147,African Market/Nigerian Restaurant,4.3,Bardmoor Campus,20
1287,30.4014,-97.7147,2nd Gen Restaurant,NAN,Bardmoor Campus,20
1288,30.4014,-97.7147,Baghdadi Restaurant,4.2,Bardmoor Campus,20
1289,30.4014,-97.7147,Papalote Taco House,4.4,Bardmoor Campus,20
1290,30.4014,-97.7147,SUBWAY,3.4,Bardmoor Campus,20
1291,30.4014,-97.7147,Threadgill's Old #1,4.2,Bardmoor Campus,20
1292,30.4014,-97.7147,Arby's,4.6,Bardmoor Campus,20
1293,30.4014,-97.7147,Culver's,4.4,Bardmoor Campus,20
1294,30.4014,-97.7147,Carrabba's Italian Grill,4,Bardmoor Campus,20
1295,30.4014,-97.7147,IHOP,3.7,Bardmoor Campus,20
1296,30.4014,-97.7147,California Pizza Kitchen at The Domain,3.9,Bardmoor Campus,20
1297,30.4014,-97.7147,Kona Grill - Austin,3.8,Bardmoor Campus,20
1298,30.4014,-97.7147,First Watch - Northcross,3.9,Bardmoor Campus,20
1299,30.4014,-97.7147,Tinos Greek Cafe,4,Bardmoor Campus,20
1300,30.4014,-97.7147,Tinos Greek Cafe,3.9,Bardmoor Campus,20
1301,30.4704,-97.7701,Buca di Beppo Italian Restaurant,2.9,Robinson Ranch,20
1302,30.4704,-97.7701,The Grove Wine Bar & Kitchen - Cedar Park,4.3,Robinson Ranch,20
1303,30.4704,-97.7701,Red Robin,3.1,Robinson Ranch,20
1304,30.4704,-97.7701,Lupe Tortilla,4.2,Robinson Ranch,20
1305,30.4704,-97.7701,Takara Sushi and Asian Bistro,4.5,Robinson Ranch,20
1306,30.4704,-97.7701,BJ's Restaurant & Brewhouse,4.1,Robinson Ranch,20
1307,30.4704,-97.7701,Yaghi's New York Pizzeria,4.1,Robinson Ranch,20
1308,30.4704,-97.7701,Gino’s Italian Restaurant,4.3,Robinson Ranch,20
1309,30.4704,-97.7701,Moonie's Burger House,4.5,Robinson Ranch,20
1310,30.4704,-97.7701,Torchy's Tacos,4.4,Robinson Ranch,20
1311,30.4704,-97.7701,Los Reyes Mexican Restaurant,4.2,Robinson Ranch,20
1312,30.4704,-97.7701,Serranos Cocina y Cantina - Cedar Park,4.2,Robinson Ranch,20
1313,30.4704,-97.7701,Texican Cafe,4,Robinson Ranch,20
1314,30.4704,-97.7701,C.R. Surf & Turf Restaurant,4.4,Robinson Ranch,20
1315,30.4704,-97.7701,Chili's Grill & Bar,3.7,Robinson Ranch,20
1316,30.4704,-97.7701,Kim Phung Restaurant,4.2,Robinson Ranch,20
1317,30.4704,-97.7701,Damiano's Italian Restaurant,4.3,Robinson Ranch,20
1318,30.4704,-97.7701,IHOP,3.6,Robinson Ranch,20
1319,30.4704,-97.7701,Jardin Corona,4.3,Robinson Ranch,20
1320,30.4704,-97.7701,Jardin Corona,4.4,Robinson Ranch,20
1321,30.1338,-97.6411,La Bonita Mexican Restaurant,3.9,Project Catalyst,20
1322,30.1338,-97.6411,Meches Mexican Restaurant,4.5,Project Catalyst,20
1323,30.1338,-97.6411,Fruit Mex & Restaurant,4.2,Project Catalyst,20
1324,30.1338,-97.6411,Rubio Restaurant & Bar,4,Project Catalyst,20
1325,30.1338,-97.6411,BamBam,NAN,Project Catalyst,20
1326,30.1338,-97.6411,pats parking and tacos,NAN,Project Catalyst,20
1327,30.1338,-97.6411,Mi Lupita taqueria,4.4,Project Catalyst,20
1328,30.1338,-97.6411,Taqueria Cornejo,4.5,Project Catalyst,20
1329,30.1338,-97.6411,Subway,3.9,Project Catalyst,20
1330,30.1338,-97.6411,SUBWAY®Restaurants,3.5,Project Catalyst,20
1331,30.1338,-97.6411,F&F Fruit Cups,4.6,Project Catalyst,20
1332,30.1338,-97.6411,Veronica's Pupusas y Tacos,4.8,Project Catalyst,20
1333,30.1338,-97.6411,El Bucanero,NAN,Project Catalyst,20
1334,30.1338,-97.6411,Barbacoa Santa Rosa,NAN,Project Catalyst,20
1335,30.1338,-97.6411,Salt Lick Taco Bar,NAN,Project Catalyst,20
1336,30.1338,-97.6411,Taco Stand,NAN,Project Catalyst,20
1337,30.1338,-97.6411,Blue Prairie at NLand Surf Park,5,Project Catalyst,20
1338,30.1338,-97.6411,Taqueria Mis tesoros,NAN,Project Catalyst,20
1339,30.1338,-97.6411,Sonic Drive-In,2.4,Project Catalyst,20
1340,30.1338,-97.6411,Schlotzsky's,2.3,Project Catalyst,20
1341,38.96,-77.42,Hub Theatre,NAN,Center for Innovation Technology,9
1342,38.96,-77.42,AMC Worldgate 9,4.5,Center for Innovation Technology,9
1343,38.96,-77.42,AMC Loudoun Station 11,4.4,Center for Innovation Technology,9
1344,38.96,-77.42,Bow Tie Cinemas Reston Town Center 11 & BTX,3.8,Center for Innovation Technology,9
